crash_id,year,month,day_of_week,hour,county,lat,lon,severity
2011519492220,2011,1,Tuesday,19,Hillsborough,27.9560368,-82.4635686,Fatal
2011718988440,2011,1,Friday,19,Leon,30.4840038,-84.3116785,Fatal
2011737386070,2011,1,Friday,1,Brevard,28.046394,-80.638064,Fatal
2011747698610,2011,1,Thursday,6,Volusia,29.173898,-81.021319,Fatal
2011760139860,2011,1,Sunday,0,Hillsborough,27.9804874,-82.4511574,Fatal
2011761825070,2011,1,Thursday,12,Broward,26.1973076,-80.2520705,Fatal
2011763760380,2011,1,Sunday,18,Broward,26.3173686,-80.152672,Fatal
2011767370820,2011,1,Friday,20,Hillsborough,27.7121947,-82.3632386,Fatal
2011767819200,2011,1,Friday,12,Volusia,28.9485958,-81.2988488,Fatal
2011801944190,2011,1,Monday,20,Marion,29.1869856,-82.1202776,Fatal
2011802633740,2011,1,Friday,15,Palm Beach,26.7171681,-80.1106514,Fatal
2011802892570,2011,1,Sunday,1,Polk,28.0028098,-81.6931608,Fatal
2011802893020,2011,1,Monday,15,Polk,28.1382173,-81.9735341,Fatal
2011802893570,2011,1,Monday,0,Polk,27.9240201,-81.8511883,Fatal
2011802893740,2011,1,Monday,0,Polk,27.8831417,-81.4494118,Fatal
2011809839630,2011,1,Sunday,18,Broward,26.0396824,-80.2086569,Fatal
2011810547330,2011,1,Thursday,19,Lee,26.5206458,-81.5723785,Fatal
2011810548560,2011,1,Wednesday,14,Lee,26.371836,-81.858424,Fatal
2011813280900,2011,1,Thursday,6,Palm Beach,26.809866,-80.07904,Fatal
2011813288890,2011,1,Monday,3,Palm Beach,26.644628,-80.250651,Fatal
2011813291730,2011,1,Wednesday,6,Palm Beach,26.607852,-80.125597,Fatal
2011813297770,2011,1,Sunday,15,Palm Beach,26.688803,-80.292448,Fatal
2011816819280,2011,1,Saturday,12,Miami-Dade,25.9561578,-80.1467803,Fatal
2011817080400,2011,1,Wednesday,13,Pinellas,27.7991975,-82.6794434,Fatal
2011817385120,2011,1,Wednesday,17,Lee,26.6431461,-81.9947548,Fatal
2011819115860,2011,1,Wednesday,18,Broward,26.0453364,-80.2515823,Fatal
2011819192850,2011,1,Friday,0,Orange,28.5355218,-81.3105166,Fatal
2011819476280,2011,1,Thursday,18,Marion,29.186362,-82.192825,Fatal
2011819476400,2011,1,Friday,19,Marion,29.3598063,-82.404176,Fatal
2011819478230,2011,1,Monday,18,Columbia,29.981093,-82.68096,Fatal
2011819493250,2011,1,Wednesday,6,Columbia,30.2393658,-82.7377215,Fatal
2011819527410,2011,1,Saturday,22,Hamilton,30.4759729,-82.9300388,Fatal
2011819530530,2011,1,Monday,15,Hernando,28.4548593,-82.6295311,Fatal
2011819543860,2011,1,Tuesday,17,Levy,29.4184024,-82.4550809,Fatal
2011819559990,2011,1,Thursday,22,Hillsborough,28.1066899,-82.4324576,Fatal
2011819560060,2011,1,Saturday,22,Hillsborough,28.0217117,-82.2037777,Fatal
2011819574690,2011,1,Monday,7,Collier,26.2118358,-81.7334246,Fatal
2011819574800,2011,1,Saturday,19,Collier,26.038833,-81.6608107,Fatal
2011819603990,2011,1,Sunday,19,Glades,26.8119011,-81.0823995,Fatal
2011819606780,2011,1,Sunday,18,Orange,28.5183426,-81.2892997,Fatal
2011819628020,2011,1,Wednesday,18,Polk,27.9902025,-81.743242,Fatal
2011819759630,2011,1,Tuesday,4,Hernando,28.5655801,-82.2333408,Fatal
2011819786380,2011,1,Friday,2,Orange,28.4470967,-81.4186246,Fatal
2011819823040,2011,1,Wednesday,21,Brevard,28.0024302,-80.6330985,Fatal
2011819871520,2011,1,Tuesday,6,Hillsborough,27.6809973,-82.4235719,Fatal
2011819936120,2011,1,Saturday,11,Escambia,30.5346116,-87.3387192,Fatal
2011819937620,2011,1,Tuesday,17,Bay,30.2427413,-85.9177584,Fatal
2011819938830,2011,1,Sunday,6,Calhoun,30.504084,-85.033952,Fatal
2011819938840,2011,1,Saturday,19,Jackson,30.6388664,-84.9184112,Fatal
2011819945080,2011,1,Sunday,8,Miami-Dade,25.9246269,-80.3187825,Fatal
2011819964300,2011,1,Friday,6,Jefferson,30.5414778,-83.9095299,Fatal
2011820090180,2011,1,Friday,2,Osceola,28.2592822,-81.6143895,Fatal
2011820107860,2011,1,Monday,11,Escambia,30.460683,-87.2815998,Fatal
2011820110630,2011,1,Tuesday,3,Marion,29.2889615,-82.1518842,Fatal
2011820114840,2011,1,Sunday,1,Escambia,30.4145131,-87.2758956,Fatal
2011820121250,2011,1,Monday,1,Palm Beach,26.6090189,-80.7114857,Fatal
2011820133160,2011,1,Tuesday,18,Hillsborough,27.6677277,-82.4314427,Fatal
2011820136250,2011,1,Sunday,12,Indian River,27.6896338,-80.4124258,Fatal
2011820136260,2011,1,Thursday,20,Okeechobee,27.4349524,-80.8116523,Fatal
2011820148420,2011,1,Tuesday,0,Hillsborough,28.0158305,-82.2680017,Fatal
2011820158910,2011,1,Tuesday,6,Duval,30.1893606,-81.6520672,Fatal
2011820170020,2011,1,Thursday,19,Seminole,28.8020713,-81.3424124,Fatal
2011820186530,2011,1,Tuesday,20,Miami-Dade,25.684749,-80.4330058,Fatal
2011820210770,2011,1,Sunday,18,Bay,30.2420518,-85.9163679,Fatal
2011820219780,2011,1,Sunday,9,Lee,26.6658944,-81.8884628,Fatal
2011820222630,2011,1,Saturday,23,Walton,30.4641486,-86.1308496,Fatal
2011820223380,2011,1,Friday,11,Osceola,28.1043837,-80.9045752,Fatal
2011820236390,2011,1,Sunday,15,Orange,28.4492632,-81.3530272,Fatal
2011820331830,2011,1,Monday,21,Miami-Dade,25.8948561,-80.209411,Fatal
2011820386590,2011,1,Sunday,23,St. Johns,29.9911293,-81.3727289,Fatal
2011820387540,2011,1,Sunday,6,Nassau,30.5466161,-81.8173938,Fatal
2011820394770,2011,1,Sunday,22,Palm Beach,26.4306014,-80.0898749,Fatal
2011820402760,2011,1,Monday,6,Brevard,28.184523,-80.7058117,Fatal
2011820441710,2011,1,Wednesday,6,Miami-Dade,25.627656,-80.3740098,Fatal
2011820451520,2011,1,Wednesday,16,Nassau,30.5252208,-81.8020558,Fatal
2011820478420,2011,1,Friday,13,Hillsborough,27.9829107,-82.3261658,Fatal
2011820579480,2011,1,Thursday,19,Pasco,28.1940718,-82.46518,Fatal
2011820666580,2011,1,Monday,20,Brevard,28.4633047,-80.7640387,Fatal
2011820666630,2011,1,Friday,15,Brevard,28.4051865,-80.7044841,Fatal
2011821420020,2011,1,Saturday,13,Lake,28.6440913,-81.8139192,Fatal
2011821716580,2011,1,Sunday,2,Duval,30.363198,-81.560882,Fatal
2011822055270,2011,1,Wednesday,17,Brevard,28.3816246,-80.6055739,Fatal
2011822335070,2011,1,Monday,17,Okaloosa,30.5209776,-86.4882554,Fatal
2011822335080,2011,1,Thursday,16,Okaloosa,30.5537638,-86.5027637,Fatal
2011824590780,2011,1,Sunday,16,Broward,25.9949678,-80.2263962,Fatal
2011825057080,2011,1,Sunday,11,Miami-Dade,25.8477218,-80.2417291,Fatal
2011825057520,2011,1,Wednesday,21,Miami-Dade,25.7978265,-80.2398357,Fatal
2011825217060,2011,1,Sunday,3,Palm Beach,26.810267,-80.057992,Fatal
2011903093460,2011,1,Wednesday,5,Broward,26.136414,-80.1754882,Fatal
2011903433120,2011,1,Thursday,20,Polk,28.000608,-81.7322647,Fatal
2011904632900,2011,1,Tuesday,18,Duval,30.2882316,-81.401835,Fatal
2011908376330,2011,1,Monday,1,Leon,30.3368478,-84.3214674,Fatal
2011909013560,2011,1,Wednesday,18,Broward,26.1363761,-80.1785465,Fatal
2011916886980,2011,1,Sunday,22,Polk,28.01783,-82.014615,Fatal
2011916886990,2011,1,Monday,3,Polk,28.0559941,-81.9542118,Fatal
2011916887000,2011,1,Wednesday,23,Polk,28.1334264,-81.9015982,Fatal
2011820502100,2011,1,Tuesday,16,Desoto,27.0711434,-81.9583395,Fatal
2011820512960,2011,1,Sunday,21,Miami-Dade,25.7291636,-80.3182964,Fatal
2011805210770,2011,1,Friday,15,Broward,25.9953101,-80.2124411,Fatal
2011820050120,2011,1,Monday,2,Palm Beach,26.809181,-80.0980642,Fatal
2011820018130,2011,1,Thursday,10,Miami-Dade,25.8101893,-80.1394319,Fatal
2011823106570,2011,1,Sunday,3,Miami-Dade,25.8498484,-80.1925187,Fatal
2011820543030,2011,1,Sunday,1,Monroe,24.8600474,-80.7215717,Fatal
2011819686140,2011,1,Saturday,13,Pasco,28.3312353,-82.6910396,Fatal
2011820089400,2011,1,Monday,1,Seminole,28.6777783,-81.2258163,Fatal
2011823115900,2011,1,Saturday,22,Miami-Dade,25.769062,-80.227032,Fatal
2011820499310,2011,1,Monday,10,Duval,30.1910363,-81.7083154,Fatal
2011822909090,2011,1,Friday,0,St. Lucie,27.4332917,-80.350139,Fatal
2011820279110,2011,1,Thursday,7,Collier,26.1723172,-80.904628,Fatal
2011823545410,2011,1,Tuesday,13,Broward,26.0099297,-80.2116569,Fatal
2011819691470,2011,1,Sunday,18,Pinellas,27.8754616,-82.6619246,Fatal
2011823836510,2011,1,Thursday,18,St. Johns,30.074705,-81.485966,Fatal
2011820272350,2011,1,Thursday,1,Indian River,27.5591889,-80.3678366,Fatal
2011818850390,2011,1,Saturday,18,Charlotte,26.9352051,-82.0512037,Fatal
2011819717670,2011,1,Friday,1,Miami-Dade,25.8651687,-80.3227786,Fatal
2011823115920,2011,1,Saturday,22,Miami-Dade,25.8103308,-80.1989973,Fatal
2011822910260,2011,1,Friday,0,St. Lucie,27.4264779,-80.3259214,Fatal
2011818895590,2011,1,Wednesday,14,Manatee,27.4960178,-82.5275067,Fatal
2011820249980,2011,1,Wednesday,6,Miami-Dade,25.7608925,-80.4210427,Fatal
2011820499880,2011,1,Thursday,22,Highlands,27.3962392,-81.1565343,Fatal
2011820261210,2011,1,Tuesday,22,Duval,30.4567657,-81.7723797,Fatal
2011820082750,2011,1,Friday,19,Brevard,28.6104795,-80.8510929,Fatal
2011823526380,2011,1,Saturday,18,Miami-Dade,25.6782678,-80.3177959,Fatal
2011819008150,2011,1,Friday,0,Orange,28.5351168,-81.3899149,Fatal
2011823015140,2011,1,Sunday,17,Palm Beach,26.956059,-80.0849238,Fatal
2011820317100,2011,1,Wednesday,13,Flagler,29.4625176,-81.2531616,Fatal
2011104596770,2011,2,Tuesday,10,Volusia,28.856113,-81.345739,Fatal
2011106866660,2011,2,Sunday,21,Hillsborough,28.048456,-82.249136,Fatal
2011519495370,2011,2,Saturday,20,Hillsborough,27.9960202,-82.4059462,Fatal
2011724385970,2011,2,Sunday,6,Broward,26.239143,-80.2045747,Fatal
2011731920400,2011,2,Saturday,0,Polk,28.1439905,-81.6376065,Fatal
2011737140370,2011,2,Friday,23,Brevard,28.3578067,-80.6154395,Fatal
2011744022980,2011,2,Sunday,1,Miami-Dade,25.8206014,-80.1226441,Fatal
2011767007010,2011,2,Thursday,15,Palm Beach,26.453801,-80.1423951,Fatal
2011802893830,2011,2,Monday,12,Polk,28.0224597,-81.6726957,Fatal
2011802894380,2011,2,Sunday,0,Polk,28.0010466,-81.7495368,Fatal
2011810055380,2011,2,Tuesday,20,Lee,26.556604,-81.901753,Fatal
2011813295870,2011,2,Tuesday,11,Palm Beach,26.3678541,-80.1949763,Fatal
2011813305010,2011,2,Saturday,18,Palm Beach,26.6141302,-80.2049408,Fatal
2011813305290,2011,2,Saturday,21,Palm Beach,26.7257565,-80.5239748,Fatal
2011816820360,2011,2,Friday,3,Miami-Dade,25.9382143,-80.1497626,Fatal
2011817089600,2011,2,Sunday,6,Pinellas,27.814236,-82.646824,Fatal
2011817221910,2011,2,Friday,3,Miami-Dade,25.9364572,-80.1503134,Fatal
2011817307810,2011,2,Friday,22,Volusia,29.012736,-80.985866,Fatal
2011817385930,2011,2,Thursday,12,Lee,26.6632296,-81.9500528,Fatal
2011819192880,2011,2,Wednesday,0,Orange,28.5533124,-81.3446414,Fatal
2011819483020,2011,2,Sunday,0,Levy,29.331247,-82.644679,Fatal
2011819485670,2011,2,Sunday,2,Marion,29.2753233,-82.151963,Fatal
2011819519370,2011,2,Saturday,5,Suwannee,30.0507387,-82.8016198,Fatal
2011819527260,2011,2,Saturday,20,Columbia,30.1799843,-82.6797637,Fatal
2011819532330,2011,2,Sunday,12,Charlotte,26.8842203,-82.0166357,Fatal
2011819532380,2011,2,Thursday,14,Charlotte,26.9326341,-82.2634759,Fatal
2011819546530,2011,2,Friday,18,Hillsborough,28.0197857,-82.162625,Fatal
2011819559390,2011,2,Sunday,4,Sumter,28.9482222,-82.1173632,Fatal
2011819567570,2011,2,Friday,22,Manatee,27.4386119,-82.5754378,Fatal
2011819648580,2011,2,Sunday,2,Pinellas,27.8809017,-82.7870262,Fatal
2011819651200,2011,2,Tuesday,0,Volusia,28.8760216,-81.2827339,Fatal
2011819651920,2011,2,Saturday,1,Volusia,29.2031796,-81.4411941,Fatal
2011819652670,2011,2,Sunday,11,Seminole,28.7497224,-81.3654599,Fatal
2011819844950,2011,2,Wednesday,9,Martin,27.2517239,-80.2244327,Fatal
2011819874880,2011,2,Friday,22,Brevard,28.1137508,-80.5740857,Fatal
2011819917140,2011,2,Sunday,19,Osceola,28.2207867,-81.3165424,Fatal
2011819930700,2011,2,Saturday,14,Escambia,30.5033499,-87.2266136,Fatal
2011819965030,2011,2,Wednesday,7,Leon,30.4215377,-84.5413424,Fatal
2011819966780,2011,2,Saturday,6,Sumter,28.8656213,-82.07898,Fatal
2011819990770,2011,2,Friday,9,Bradford,29.9623322,-82.1750462,Fatal
2011820098950,2011,2,Thursday,8,Seminole,28.7605375,-81.3616216,Fatal
2011820099660,2011,2,Sunday,3,Broward,25.9723829,-80.241877,Fatal
2011820106150,2011,2,Wednesday,20,Miami-Dade,25.8790917,-80.356305,Fatal
2011820111150,2011,2,Tuesday,1,Marion,29.1670707,-81.6498649,Fatal
2011820115120,2011,2,Sunday,2,Escambia,30.4489152,-87.3271298,Fatal
2011820147700,2011,2,Wednesday,20,Hillsborough,27.9963842,-82.364044,Fatal
2011820148750,2011,2,Friday,19,Hillsborough,27.7049602,-82.4400803,Fatal
2011820159050,2011,2,Monday,19,Clay,29.9339811,-81.6883302,Fatal
2011820242310,2011,2,Thursday,1,Collier,26.5067644,-81.5178277,Fatal
2011820248020,2011,2,Sunday,7,Miami-Dade,25.9183644,-80.2102056,Fatal
2011820325400,2011,2,Sunday,2,Brevard,28.6654079,-80.9276784,Fatal
2011820335060,2011,2,Wednesday,15,Palm Beach,26.88991,-80.13212,Fatal
2011820351970,2011,2,Saturday,19,Sarasota,27.1435734,-82.4611224,Fatal
2011820380130,2011,2,Tuesday,19,Duval,30.2879397,-81.5743336,Fatal
2011820382760,2011,2,Wednesday,0,Broward,26.081238,-80.1559109,Fatal
2011820382770,2011,2,Tuesday,8,Broward,26.2825447,-80.1250304,Fatal
2011820411630,2011,2,Sunday,5,Miami-Dade,25.9260402,-80.153859,Fatal
2011820423580,2011,2,Sunday,14,Baker,30.25908,-82.1793746,Fatal
2011820433010,2011,2,Tuesday,17,Manatee,27.4135401,-82.5729931,Fatal
2011820451390,2011,2,Monday,17,Duval,30.4421543,-81.4154167,Fatal
2011820455370,2011,2,Saturday,13,St. Lucie,27.4542508,-80.3976858,Fatal
2011820486180,2011,2,Saturday,21,Martin,27.0053156,-80.6237062,Fatal
2011820555360,2011,2,Tuesday,19,Pasco,28.193437,-82.4811834,Fatal
2011820614950,2011,2,Sunday,15,Pasco,28.3993487,-82.6600352,Fatal
2011820698270,2011,2,Wednesday,19,Pasco,28.1858324,-82.417519,Fatal
2011820713670,2011,2,Monday,20,Hillsborough,27.9378079,-82.2530543,Fatal
2011820725330,2011,2,Saturday,21,Osceola,28.3384206,-81.4803553,Fatal
2011820797830,2011,2,Saturday,15,Manatee,27.5952294,-82.0548914,Fatal
2011821782080,2011,2,Friday,7,Indian River,27.64587,-80.430136,Fatal
2011822036070,2011,2,Saturday,19,St. Johns,30.047439,-81.556832,Fatal
2011822305330,2011,2,Monday,19,Broward,26.155749,-80.128157,Fatal
2011824183240,2011,2,Monday,5,Broward,26.0592708,-80.3133382,Fatal
2011824252650,2011,2,Tuesday,10,Broward,25.9897743,-80.2068519,Fatal
2011824252770,2011,2,Friday,10,Broward,25.9954723,-80.1846021,Fatal
2011824406130,2011,2,Saturday,4,Miami-Dade,25.8453214,-80.2613946,Fatal
2011824727500,2011,2,Friday,19,Pinellas,27.860182,-82.7287642,Fatal
2011824819200,2011,2,Saturday,20,Pinellas,28.0194758,-82.7679211,Fatal
2011824950080,2011,2,Saturday,22,Miami-Dade,25.940644,-80.306955,Fatal
2011824968920,2011,2,Friday,16,Miami-Dade,25.566174,-80.391845,Fatal
2011825058970,2011,2,Tuesday,20,Miami-Dade,25.8459779,-80.2416861,Fatal
2011825060140,2011,2,Saturday,21,Miami-Dade,25.8459821,-80.2415418,Fatal
2011825632060,2011,2,Saturday,21,Duval,30.3543165,-81.6538481,Fatal
2011825632490,2011,2,Sunday,18,Duval,30.2608025,-81.7405981,Fatal
2011825637720,2011,2,Saturday,20,Duval,30.2516182,-81.6986509,Fatal
2011826018070,2011,2,Sunday,0,Okeechobee,27.2437087,-80.8390999,Fatal
2011826567740,2011,2,Friday,10,Volusia,29.2195928,-81.0471265,Fatal
2011830152320,2011,2,Saturday,19,Pinellas,27.7334074,-82.7455721,Fatal
2011902118780,2011,2,Wednesday,19,Hillsborough,28.0406061,-82.4593844,Fatal
2011906725940,2011,2,Wednesday,15,Broward,26.3183034,-80.1119122,Fatal
2011908362310,2011,2,Tuesday,23,Leon,30.5214396,-84.351312,Fatal
2011909013590,2011,2,Saturday,2,Broward,26.0952798,-80.2011073,Fatal
2011909791910,2011,2,Friday,15,Polk,28.062522,-81.90804,Fatal
2011915864840,2011,2,Friday,14,Lee,26.6628856,-81.8364869,Fatal
2011918565240,2011,2,Sunday,19,Broward,26.0525503,-80.1384452,Fatal
2011820508650,2011,2,Sunday,9,Miami-Dade,25.688536,-80.4783295,Fatal
2011805211150,2011,2,Friday,8,Broward,25.9877938,-80.3075242,Fatal
2011820010590,2011,2,Sunday,8,Citrus,28.7193827,-82.5465258,Fatal
2011820269930,2011,2,Saturday,2,Manatee,27.5846446,-82.5569661,Fatal
2011822797920,2011,2,Friday,19,Hillsborough,28.047067,-82.230583,Fatal
2011820021410,2011,2,Friday,13,Polk,27.9273289,-82.0389596,Fatal
2011820529050,2011,2,Tuesday,15,Charlotte,26.9413397,-82.0190562,Fatal
2011819686300,2011,2,Wednesday,8,Pinellas,28.17289,-82.764132,Fatal
2011820554510,2011,2,Sunday,18,Bradford,30.0700674,-82.0660605,Fatal
2011823147100,2011,2,Sunday,14,Miami-Dade,25.7715353,-80.2276238,Fatal
2011823015380,2011,2,Monday,9,Palm Beach,26.9341929,-80.1248773,Fatal
2011823554770,2011,2,Sunday,3,Broward,26.0326407,-80.190057,Fatal
2011822857800,2011,2,Friday,16,Volusia,29.1944619,-81.0139436,Fatal
2011820525430,2011,2,Friday,22,Broward,26.1931372,-80.1513542,Fatal
2011824025610,2011,2,Thursday,22,Monroe,24.5662653,-81.7511417,Fatal
2011820266560,2011,2,Tuesday,19,Gulf,30.1259609,-85.2024736,Fatal
2011823015370,2011,2,Monday,13,Palm Beach,26.9343009,-80.1411133,Fatal
2011820534990,2011,2,Monday,6,Monroe,24.6656156,-81.5029109,Fatal
2011820294360,2011,2,Friday,3,Miami-Dade,25.7855843,-80.1921712,Fatal
2011820008350,2011,2,Wednesday,12,Hillsborough,27.7121857,-82.3706585,Fatal
2011820037370,2011,2,Friday,2,Palm Beach,26.5853985,-80.0519135,Fatal
2011820262780,2011,2,Monday,19,Flagler,29.6077761,-81.1998653,Fatal
2011820254530,2011,2,Tuesday,15,St. Johns,30.1257176,-81.6250023,Fatal
2011820254650,2011,2,Thursday,21,St. Johns,29.6946409,-81.3250546,Fatal
2011819735290,2011,2,Sunday,15,Lake,28.5197177,-81.7281824,Fatal
2011820294400,2011,2,Sunday,4,Miami-Dade,25.825459,-80.3216505,Fatal
2011519504850,2011,3,Saturday,19,Hillsborough,27.9812464,-82.4862307,Fatal
2011519506660,2011,3,Tuesday,20,Hillsborough,27.9447657,-82.4865442,Fatal
2011519509350,2011,3,Sunday,21,Hillsborough,27.9961263,-82.49244,Fatal
2011712935620,2011,3,Thursday,13,Lee,26.430248,-82.10791,Fatal
2011719247590,2011,3,Wednesday,7,St. Lucie,27.317659,-80.349648,Fatal
2011737386320,2011,3,Wednesday,16,Brevard,28.135683,-80.631105,Fatal
2011737386330,2011,3,Saturday,20,Brevard,28.1205826,-80.7010552,Fatal
2011748219230,2011,3,Tuesday,23,Pinellas,28.1306165,-82.7400874,Fatal
2011748624980,2011,3,Tuesday,15,Martin,27.043885,-80.194895,Fatal
2011754433000,2011,3,Monday,16,Palm Beach,26.4600109,-80.0586045,Fatal
2011759021690,2011,3,Friday,12,Volusia,29.2991659,-81.0850737,Fatal
2011759021700,2011,3,Thursday,2,Volusia,29.2686077,-81.0287005,Fatal
2011765493030,2011,3,Tuesday,17,Bay,30.2150448,-85.604638,Fatal
2011801798570,2011,3,Thursday,22,Pasco,28.2505959,-82.7276839,Fatal
2011801949500,2011,3,Thursday,11,Marion,29.186342,-82.1836888,Fatal
2011802892670,2011,3,Friday,0,Polk,27.953261,-81.5946413,Fatal
2011802893420,2011,3,Sunday,21,Polk,28.002353,-81.78362,Fatal
2011802894100,2011,3,Friday,0,Polk,28.3582825,-81.8197384,Fatal
2011813311410,2011,3,Wednesday,18,Palm Beach,26.6822143,-80.2672507,Fatal
2011813312790,2011,3,Saturday,0,Palm Beach,26.3359109,-80.2030607,Fatal
2011815224810,2011,3,Thursday,11,Suwannee,30.3180775,-82.9705836,Fatal
2011815742030,2011,3,Tuesday,20,Pinellas,27.8873489,-82.7870355,Fatal
2011816976630,2011,3,Wednesday,8,Polk,28.0538756,-81.937693,Fatal
2011817089770,2011,3,Thursday,9,Pinellas,27.8522323,-82.6637702,Fatal
2011817090660,2011,3,Thursday,19,Pinellas,27.7970569,-82.6385496,Fatal
2011817093510,2011,3,Friday,2,Pinellas,27.7816764,-82.6385186,Fatal
2011817093520,2011,3,Thursday,18,Pinellas,27.7773405,-82.6834663,Fatal
2011817096600,2011,3,Wednesday,6,Pinellas,27.751131,-82.646607,Fatal
2011817096860,2011,3,Thursday,6,Pinellas,27.8258637,-82.6385901,Fatal
2011817308160,2011,3,Wednesday,15,Volusia,29.0184028,-80.923562,Fatal
2011819124560,2011,3,Monday,6,Broward,26.0645327,-80.2520809,Fatal
2011819484160,2011,3,Wednesday,12,Alachua,29.6455306,-82.646844,Fatal
2011819512140,2011,3,Friday,1,Alachua,29.9145512,-82.5533265,Fatal
2011819526720,2011,3,Friday,21,Dixie,29.466895,-83.275617,Fatal
2011819526730,2011,3,Wednesday,3,Lafayette,29.9501647,-82.9489958,Fatal
2011819546670,2011,3,Sunday,3,Hillsborough,28.0065917,-82.2990526,Fatal
2011819550120,2011,3,Tuesday,19,Pasco,28.3503516,-82.6990678,Fatal
2011819560220,2011,3,Sunday,22,Hillsborough,27.9375547,-82.1242364,Fatal
2011819563870,2011,3,Tuesday,13,Sarasota,27.0992841,-82.1830927,Fatal
2011819567610,2011,3,Saturday,0,Manatee,27.5134319,-82.501384,Fatal
2011819589690,2011,3,Tuesday,9,Brevard,28.791051,-80.805668,Fatal
2011819651210,2011,3,Monday,23,Volusia,29.3464604,-81.0650866,Fatal
2011819767100,2011,3,Thursday,5,Lake,28.4228608,-81.7079862,Fatal
2011819780540,2011,3,Saturday,22,Hernando,28.512219,-82.2406122,Fatal
2011819831750,2011,3,Sunday,6,Hamilton,30.4655335,-82.9604807,Fatal
2011819835620,2011,3,Monday,16,Hamilton,30.4455369,-82.9275715,Fatal
2011819838520,2011,3,Friday,17,Columbia,30.0641257,-82.5998485,Fatal
2011819846130,2011,3,Monday,8,Miami-Dade,25.6859346,-80.3959593,Fatal
2011819856850,2011,3,Saturday,4,Miami-Dade,25.8836912,-80.2089176,Fatal
2011819861620,2011,3,Sunday,16,Okeechobee,27.6006421,-80.8207289,Fatal
2011819917180,2011,3,Wednesday,8,Osceola,27.9728489,-81.1110908,Fatal
2011819920850,2011,3,Sunday,20,Martin,27.043674,-80.163386,Fatal
2011819932990,2011,3,Friday,20,Escambia,30.5167387,-87.1766816,Fatal
2011819934570,2011,3,Saturday,0,Escambia,30.374203,-87.3557599,Fatal
2011819938770,2011,3,Saturday,6,Bay,30.3140828,-85.4647293,Fatal
2011819943430,2011,3,Thursday,19,Volusia,29.0776783,-81.313135,Fatal
2011819985630,2011,3,Thursday,11,Monroe,25.218998,-80.335978,Fatal
2011820094400,2011,3,Thursday,13,Volusia,29.0713933,-81.0113437,Fatal
2011820094410,2011,3,Saturday,19,Seminole,28.7361973,-81.1182851,Fatal
2011820094420,2011,3,Friday,8,Volusia,29.3932604,-81.1504975,Fatal
2011820109630,2011,3,Sunday,7,Bay,30.2444074,-85.9211189,Fatal
2011820132480,2011,3,Sunday,4,Hillsborough,28.0017866,-82.3257158,Fatal
2011820148000,2011,3,Saturday,2,Hillsborough,28.0038344,-82.3239071,Fatal
2011820155200,2011,3,Monday,10,Martin,27.0682972,-80.5403838,Fatal
2011820193100,2011,3,Tuesday,21,Palm Beach,26.6874919,-80.3885746,Fatal
2011820237940,2011,3,Wednesday,20,Sumter,28.8179257,-82.0182819,Fatal
2011820242430,2011,3,Wednesday,6,Lee,26.3459794,-81.7531769,Fatal
2011820248880,2011,3,Thursday,7,Miami-Dade,25.5152674,-80.4305868,Fatal
2011820338320,2011,3,Saturday,9,Santa Rosa,30.6679186,-86.8531762,Fatal
2011820360360,2011,3,Friday,11,Hardee,27.5005587,-81.7980444,Fatal
2011820387740,2011,3,Tuesday,10,Duval,30.3873318,-81.5582326,Fatal
2011820387830,2011,3,Monday,6,Nassau,30.390192,-82.027347,Fatal
2011820402020,2011,3,Saturday,11,Duval,30.1051982,-81.4793604,Fatal
2011820402180,2011,3,Saturday,23,Flagler,29.3987384,-81.1933592,Fatal
2011820426970,2011,3,Thursday,16,Duval,30.3244766,-81.4039497,Fatal
2011820451610,2011,3,Sunday,20,Nassau,30.430384,-82.018487,Fatal
2011820456570,2011,3,Monday,16,Hardee,27.445567,-81.915866,Fatal
2011820479860,2011,3,Monday,6,Polk,28.1538721,-81.9736029,Fatal
2011820560550,2011,3,Saturday,14,Miami-Dade,25.8438654,-80.3221736,Fatal
2011820578080,2011,3,Wednesday,1,Broward,26.1464416,-80.5806738,Fatal
2011820588800,2011,3,Sunday,13,Glades,26.8154708,-81.3096097,Fatal
2011820623540,2011,3,Sunday,14,Sarasota,26.9705738,-82.3530234,Fatal
2011820635610,2011,3,Thursday,1,Polk,27.9967387,-81.8749811,Fatal
2011820653800,2011,3,Wednesday,20,Marion,29.1772884,-81.7715761,Fatal
2011820667460,2011,3,Tuesday,13,Manatee,27.435033,-82.575458,Fatal
2011820673650,2011,3,Wednesday,20,Manatee,27.4477031,-82.5626936,Fatal
2011820677930,2011,3,Friday,20,Collier,26.1532732,-81.5693941,Fatal
2011820681160,2011,3,Saturday,23,Orange,28.5555748,-81.1130391,Fatal
2011820681270,2011,3,Thursday,3,Orange,28.6019958,-81.2518134,Fatal
2011820732330,2011,3,Tuesday,15,Hillsborough,28.0268694,-82.1813571,Fatal
2011820750950,2011,3,Thursday,22,Escambia,30.4383883,-87.2803048,Fatal
2011820851710,2011,3,Wednesday,21,Pinellas,28.0601842,-82.7731811,Fatal
2011820854760,2011,3,Saturday,17,Miami-Dade,25.5362925,-80.3720617,Fatal
2011821980770,2011,3,Tuesday,0,Orange,28.5184417,-81.3763827,Fatal
